filename	label	span_ini	span_end	term	code	sem_rel	is_abbrev	is_composite	need_context
es-S1130-01082004001200010-1	SINTOMA	88	127	molestias habituales en vacío izquierdo	301368006	EXACT	False	False	False
es-S0004-06142008000300013-1	SINTOMA	567	585	molestias lumbares	40709005	EXACT	False	False	False
es-S0210-48062007001000004-1	SINTOMA	1640	1649	monorquio	87310001	EXACT	False	False	False
es-S0365-66912007000900011-1	SINTOMA	310	354	motilidad intrínseca y extrínseca fue normal	103251002	EXACT	False	False	True
es-S1137-66272013000100024-1	SINTOMA	1770	1800	movilidad completa no dolorosa	160680006	EXACT	False	False	False
es-S1134-80462015000200005-1	SINTOMA	3409	3443	movimiento potencialmente doloroso	425423002	EXACT	False	False	False
es-S1139-76322016000400018-1	SINTOMA	1815	1836	movimientos anormales	225606002	EXACT	False	False	False
es-S1130-01082005001200011-1	SINTOMA	1894	1928	movimientos anormales en su pierna	249968003	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	211	236	movimientos lateralizados	1231186006	EXACT	False	False	True
es-S0365-66912006000100008-1	SINTOMA	631	687	Movimientos oculares externos, sin hallazgos patológicos	103251002	NARROW	False	False	False
es-S1130-01082005001200011-1	SINTOMA	1974	2041	movimientos oculares y la exploración de pares craneales era normal	103251002	EXACT	False	False	False
es-S1130-01082010000700014-1	SINTOMA	533	572	mucosa de intestino grueso, con erosión	415767003	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	772	796	mucosa labial enrojecida	249400000	NARROW	False	False	False
es-S1698-44472004000400012-1	SINTOMA	351	377	mucosa oral estaba indemne	1149248007	EXACT	False	False	False
es-S1130-05582003000600004-2	SINTOMA	643	669	mucosa sana, y eritematosa	413254002	EXACT	False	False	False
es-S1130-01082007001200014-1	SINTOMA	113	119	muerta	419099009	EXACT	False	False	False
es-S1139-76322016000400018-1	SINTOMA	1939	1999	muesca en la pared posterior del tercio superior del esófago	912005	NARROW	False	False	True
es-S0212-71992008000700009-1	SINTOMA	1967	2028	múltiples imágenes nodulares en el lóbulo superior del pulmón	445249002	EXACT	False	False	False
es-S0376-78922015000400012-1	SINTOMA	223	274	muñeca izquierda y produciéndose una hiperextensión	298966005	NARROW	False	False	False
es-S1888-75462016000400180-1	SINTOMA	1282	1338	murmullo vesicular conservado en ambos campos pulmonares	48348007	EXACT	False	False	False
es-S0212-71992005000400007-1	SINTOMA	579	608	murmullo vesicular disminuido	58840004	EXACT	False	False	False
es-S1137-66272016000300010-1	SINTOMA	893	918	murmullo vesicular normal	48348007	EXACT	False	False	False
es-S0004-06142008000300012-1	SINTOMA	667	682	Murphy negativo	300353003	EXACT	False	False	False
es-S0212-16112009000600018-1	SINTOMA	2360	2396	Na, K, Cl, Calcio y fósforo normales	166685005	EXACT	False	False	False
es-S1130-01082009000900012-1	SINTOMA	1048	1081	negatividad para células malignas	3391005	EXACT	False	False	False
es-S1130-01082007000400010-1	SINTOMA	2658	2675	negativo para CEA	399406009	NARROW	True	False	True
es-S0213-12852006000600002-1	SINTOMA	109	130	negativos para el VIH	165815009	EXACT	True	False	True
es-S0004-06142007000900012-1	SINTOMA	694	715	neoformación cortical	108369006	NARROW	False	False	True
es-S1134-80462014000500004-1	SINTOMA	3677	3756	neoformación ósea en forma de puente entre escápula izquierda y parrilla costal	61838003	NARROW	False	False	False
es-S1134-80462014000500004-1	SINTOMA	3782	3812	neoformación ósea paracervical	61838003	NARROW	False	False	False
es-S0004-06142007000900012-1	SINTOMA	249	277	neoformación sólida en riñón	309088003	EXACT	False	False	False
es-S1134-80462014000500004-1	SINTOMA	2789	2804	neo-osificación	128419007	NARROW	False	False	True
es-S1887-85712012000400006-1	SINTOMA	778	789	neutrofília	78341006	EXACT	False	False	False
es-S0213-12852006000600002-1	SINTOMA	4544	4556	neutropénica	72885007	EXACT	False	False	False
es-S0210-48062009000200019-1	SINTOMA	598	636	nitritos positivos en la tira reactiva	314137006	EXACT	False	False	False
es-S0210-56912009000800006-3	SINTOMA	1123	1150	nivel de consciencia normal	271591004	EXACT	False	False	False
es-S1130-05582008000400004-1	SINTOMA	1247	1301	niveles elevados de calcio y de parathormona en sangre	166702002	EXACT	False	False	False
es-S1130-05582008000400004-1	SINTOMA	724	787	niveles elevados de parathormona urinaria y de calcio sanguíneo	166702002	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	4414	4427	nódulo axilar	300863000	EXACT	False	False	False
es-S0212-71992005000600008-1	SINTOMA	2712	2752	Nódulo de 1,4 cm en glándula suprarrenal	237783006	EXACT	False	False	False
es-S0212-71992005000600008-1	SINTOMA	2298	2384	nódulo de 1,4 x 1,6 cm en lóbulo superior derecho, que contacta con la pleura visceral	786838002	NARROW	False	False	False
es-S1137-66272014000200011-1	SINTOMA	1361	1384	nódulo de 2-3 cm en LTD	76917005	NARROW	True	False	True
es-S1130-14732006000400005-1	SINTOMA	2056	2103	nódulo de pequeño tamaño temporal basal derecho	422840005	NARROW	False	False	True
es-S0210-48062004000800009-1	SINTOMA	448	464	nódulo exofítico	27925004	NARROW	False	False	False
es-S0213-12852006000600002-1	SINTOMA	794	842	nódulo no doloroso a nivel del incisivo superior	1163581009	NARROW	False	False	False
es-S1130-14732006000200011-1	SINTOMA	1143	1158	nódulo parietal	118945008	NARROW	False	False	True
es-S1130-05582017000200119-1	SINTOMA	375	391	nódulo parotídeo	315284009	EXACT	False	False	False
es-S0212-71992005000600008-1	SINTOMA	2129	2149	nódulo periumbilical	448569009	EXACT	False	False	False
es-S0376-78922009000100014-1	SINTOMA	1828	1843	nódulo pulmonar	786838002	EXACT	False	False	False
es-S0376-78922009000100014-1	SINTOMA	3981	3996	nódulo pulmonar	786838002	EXACT	False	False	False
es-S0376-78922009000100014-1	SINTOMA	942	1065	nódulo pulmonar de bordes bien delimitados y localización yuxtapleural, situado en el segmento superior del lóbulo inferior	786838002	NARROW	False	False	False
es-S1130-05582017000200119-1	SINTOMA	887	900	nódulo sólido	27925004	EXACT	False	False	False
S0004-06142006000500002-3	SINTOMA	1778	1791	nódulo sólido	27925004	EXACT	False	False	False
S0004-06142007000600014-1	SINTOMA	110	127	nódulo testicular	87860000	EXACT	False	False	False
es-S0004-06142008000400013-1	SINTOMA	731	799	nódulos de 17 y 10 mm dependientes del polo superior del mismo riñón	309088003	NARROW	False	False	False
es-S1130-14732006000200011-1	SINTOMA	83	109	nódulos en región parietal	85974009	NARROW	False	False	False
es-S0004-06142008000300011-1	SINTOMA	1605	1654	normalidad bioquímica de los parámetros tumorales	399406009	EXACT	False	False	False
es-S1888-75462016000400180-1	SINTOMA	1144	1168	normalidad de constantes	72970002	EXACT	False	False	False
es-S0004-06142008000500009-1	SINTOMA	1521	1557	normalidad de la vía urinaria en UIV	275730006	EXACT	True	False	True
es-S0210-48062006000700012-1	SINTOMA	1751	1783	normalidad de la zona prostática	300531004	EXACT	False	False	False
es-S1134-80462015000200005-1	SINTOMA	2192	2228	normalidad en los valores analíticos	442082004	EXACT	False	False	False
es-S0211-69952011000100019-1	SINTOMA	676	716	normalización de la radiografía de tórax	168733007	EXACT	False	False	False
es-S0211-57352011000400009-1	SINTOMA	4428	4473	normalización de niveles plasmáticos de sodio	166692000	EXACT	False	False	False
es-S0210-48062005000300014-1	SINTOMA	1244	1257	normocalcemia	166701009	EXACT	False	False	False
es-S1134-80462015000200005-1	SINTOMA	1549	1561	normocárdico	1148838007	EXACT	False	False	True
S0004-06142006000100014-1	SINTOMA	1748	1774	normofunción contralateral	118228005	NARROW	False	False	False
es-S1130-01082007000400010-1	SINTOMA	422	436	normohidratado	1144674006	EXACT	False	False	False
es-S0213-12852006000600002-1	SINTOMA	4537	4542	obitó	419620001	EXACT	False	False	False
es-S1130-05582003000600004-2	SINTOMA	390	424	obstrucción subjetiva de la narina	232209000	EXACT	False	False	False
es-S0213-12852003000500002-1	SINTOMA	1423	1462	Oclusalmente presentaba mordida cruzada	109495004	EXACT	False	False	False
es-S0004-06142008000300012-1	SINTOMA	1281	1315	oclusión completa de la luz de VCI	470760002	EXACT	True	False	True
es-S1130-14732005000300004-1	SINTOMA	1864	1892	oclusión del flujo vertebral	195182007	EXACT	False	False	False
es-S1130-14732005000300004-1	SINTOMA	1357	1410	ocupación del receso anterolateral del canal raquídeo	76107001	NARROW	False	False	False
es-S0365-66912007000100009-1	SINTOMA	1662	1735	ocupación inespecífica de la fosa pterigopalatina y del vértice orbitario	371436007	NARROW	False	False	True
es-S0211-69952009000600023-1	SINTOMA	2084	2129	OD con alteración de la sensibilidad relativa	373423002	NARROW	True	False	True
es-S1698-44472004000400012-1	SINTOMA	85	136	odontalgia en relación con un tercer molar inferior	27355003	NARROW	False	False	False
es-S1137-66272014000200013-1	SINTOMA	329	355	OI de no percepción de luz	63063006	NARROW	True	False	True
es-S0211-69952009000600023-1	SINTOMA	2179	2224	OI hay una reducción total de la sensibilidad	373423002	EXACT	True	False	True
es-S0365-66912004001000008-1	SINTOMA	250	297	ojo izquierdo no mostraba hallazgos patológicos	301924000	NARROW	False	False	False
es-S0365-66912007000200009-1	SINTOMA	1183	1252	ojo izquierdo presentaba una alteración a nivel del eje azul amarillo	301979008	NARROW	False	False	False
es-S0365-66912007001200011-1	SINTOMA	62	85	ojo rojo doloroso en OI	41652007	EXACT	True	False	False
es-S0365-66912007000200011-1	SINTOMA	227	236	ojo único	92972001	EXACT	False	False	False
es-S0210-56912008000200007-1	SINTOMA	295	307	oligo-anuria	2472002	NARROW	False	False	False
es-S1139-76322016000300015-1	SINTOMA	49	73	ombligo poco cicatrizado	289318004	EXACT	False	False	False
es-S1134-80462005000100007-1	SINTOMA	896	957	ondas Q profundas en las derivaciones precordiales izquierdas	164917005	NARROW	False	False	False
es-S1130-63432014000500008-1	SINTOMA	711	748	ondas T negativas en la cara anterior	704999008	EXACT	False	False	False
es-S0365-66912012000300005-1	SINTOMA	374	422	opacidad incipiente del cristalino en ambos ojos	840576009	EXACT	False	False	False
es-S0210-56912011000200009-1	SINTOMA	917	972	opacidades bilaterales en parche con vidrio deslustrado	1217294009	EXACT	False	False	False
es-S1699-695X2015000200010-1	SINTOMA	1285	1321	oposición del pulgar está conservada	299190001	NARROW	False	False	False
es-S1137-66272016000300010-1	SINTOMA	646	655	Orientada	247663003	EXACT	False	False	False
es-S0210-48062006000700012-1	SINTOMA	1045	1060	orina en vejiga	249585009	NARROW	False	False	False
es-S0212-71992005001100007-1	SINTOMA	1238	1263	orina: Proteínas positivo	167275009	EXACT	False	False	False
es-S1139-76322009000700016-1	SINTOMA	1244	1255	ORL: normal	164177002	EXACT	True	False	True
es-S0365-66912007001000008-1	SINTOMA	2100	2109	ortoforia	246723000	NARROW	False	False	False
es-S1134-80462014000500004-1	SINTOMA	2397	2424	osificaciones heterotópicas	128491006	EXACT	False	False	False
es-S1139-76322013000200009-1	SINTOMA	318	344	otoscopia sin alteraciones	164178007	EXACT	False	False	False
es-S0004-06142008000400013-1	SINTOMA	351	393	ovario derecho de características normales	289847001	EXACT	False	False	False
es-S0211-69952016000600552-1	SINTOMA	1714	1722	oxaluria	367621000119107	EXACT	False	False	False
es-S1698-69462006000100003-1	SINTOMA	1143	1159	paladar profundo	27272007	NARROW	False	False	False
es-S1887-85712016000100005-1	SINTOMA	1244	1251	Palidez	398979000	NARROW	False	False	False
es-S2254-28842014000200009-1	SINTOMA	672	696	palidez cutánea y mucosa	274643008	EXACT	False	False	False
es-S1130-01082008000300010-1	SINTOMA	779	794	palidez de piel	1209208002	NARROW	False	False	False
es-S0004-06142008000300012-1	SINTOMA	428	447	Palidez mucocutánea	274643008	NARROW	False	False	False
es-S0365-66912007000100009-1	SINTOMA	1616	1631	palidez papilar	302200001	EXACT	False	False	False
es-S0211-69952009000600023-1	SINTOMA	1711	1758	papila congestiva con incipiente edema (OI y D)	15930381000119104	EXACT	True	False	True
es-S0365-66912008000700010-1	SINTOMA	501	561	papila del OD aparecía hiperémica y ligeramente sobreelevada	248487006	EXACT	True	False	True
es-S0365-66912007000900011-1	SINTOMA	454	499	papila izquierda que se describió como pálida	302200001	EXACT	False	False	False
es-S0365-66912007000100009-1	SINTOMA	782	819	papila no presentaba edema ni palidez	301961009	NARROW	False	False	False
es-S0212-71992005001100007-1	SINTOMA	2386	2408	paraproteína IgG-Kappa	414764000	EXACT	False	False	False
es-S0212-71992005001100007-1	SINTOMA	2256	2278	Paraproteína IgG-Kappa	414764000	EXACT	False	False	False
es-S1130-01082010000700014-1	SINTOMA	369	398	parásitos en heces: negativos	167596001	EXACT	False	False	False
es-S1135-76062013000100008-1	SINTOMA	1202	1288	paredes del estómago están adelgazadas y con áreas de aspecto hemorrágico en la mucosa	414391001	NARROW	False	False	False
es-S1130-01082007001100010-1	SINTOMA	238	269	parénquima hepático heterogéneo	249565005	NARROW	False	False	False
es-S1130-01082007001100010-2	SINTOMA	336	367	parénquima hepático heterogéneo	249565005	NARROW	False	False	False
es-S1135-76062013000200010-1	SINTOMA	2449	2523	parénquima hepático muy alterado con destrucción de la arquitectura normal	300324004	NARROW	False	False	True
es-S0378-48352006000300005-1	SINTOMA	3212	3250	parénquimas pulmonares bien ventilados	827032003	EXACT	False	False	False
es-S1130-14732005000300004-1	SINTOMA	956	1004	pares craneales están conservados bilateralmente	106150003	NARROW	False	False	False
es-S1887-85712014000100005-1	SINTOMA	768	796	pares craneales son normales	106150003	NARROW	False	False	False
es-S1887-85712014000100005-1	SINTOMA	562	604	paresia del IV par craneal del ojo derecho	20610004	EXACT	False	False	False
es-S1130-05582017000200119-1	SINTOMA	1768	1780	paresia leve	26544005	EXACT	False	False	False
es-S1699-695X2015000200010-1	SINTOMA	123	153	parestesias en todos los dedos	840319006	EXACT	False	False	False
es-S1139-76322015000400012-1	SINTOMA	526	584	parietoccipital izquierda se apreciaba una escara negruzca	87319000	NARROW	False	False	True
es-S1137-66272011000300024-1	SINTOMA	1312	1342	Paroniquia en cuarto dedo mano	444646006	EXACT	False	False	False
es-S0365-66912007000100009-1	SINTOMA	625	654	párpados edematosos a tensión	89091004	EXACT	False	False	False
es-S0211-69952013000200019-2	SINTOMA	675	705	paso de contraste a testículos	249236000	NARROW	False	False	True
es-S0004-06142007000900010-1	SINTOMA	853	901	paso de contraste desde la uretra hasta el recto	249300001	NARROW	False	False	False
es-S0212-71992004001100006-1	SINTOMA	2293	2320	patrón férrico inflamatorio	73511000119101	NARROW	False	False	False
es-S1137-66272011000100013-2	SINTOMA	563	612	patrón intersticial micronodular bilateral difuso	64667001	NARROW	False	False	False
es-S0212-16112010000100017-1	SINTOMA	4391	4403	PCR elevadas	119971000119104	EXACT	True	False	True
es-S0004-06142008000700003-1	SINTOMA	1560	1606	pelotón de gasas adherida a la pared vesical	211649008	NARROW	False	False	False
es-S0376-78922012000400009-1	SINTOMA	454	508	pene de tamaño exagerado dimensión horizontal (grosor)	88673001	EXACT	False	False	False
es-S1134-80462014000300009-1	SINTOMA	881	934	percusión sobre espina iliaca anterosuperior negativa	118244001	NARROW	False	False	False
es-S0212-16112010000600024-1	SINTOMA	320	343	pérdida de 15kg de peso	89362005	EXACT	False	False	False
es-S0212-71992000001200006-1	SINTOMA	520	545	Pérdida de 2-3 Kg de peso	89362005	EXACT	False	False	False
es-S1130-01082007000100009-1	SINTOMA	441	465	pérdida de 25 kg de peso	89362005	EXACT	False	False	False
es-S0210-48062004000200011-1	SINTOMA	219	242	pérdida de 3 kg de peso	89362005	EXACT	False	False	False
es-S1137-66272011000300024-1	SINTOMA	798	823	pérdida de 6,4 kg de peso	89362005	EXACT	False	False	False
es-S1130-01082009000500007-1	SINTOMA	173	196	pérdida de 8 kg de peso	89362005	EXACT	False	False	False
es-S0365-66912012000800005-1	SINTOMA	86	119	pérdida de agudeza visual del ojo	13164000	EXACT	False	False	False
es-S1130-01082005001200011-1	SINTOMA	1852	1875	pérdida de conocimiento	419045004	EXACT	False	False	False
es-S2340-98942015000100005-1	SINTOMA	959	982	pérdida de conocimiento	419045004	EXACT	False	False	False
es-S1699-695X2015000300013-1	SINTOMA	105	156	pérdida de fuerza brusca en los miembros inferiores	102568007	NARROW	False	False	False
es-S1699-695X2015000200010-1	SINTOMA	90	120	pérdida de fuerza en las manos	299042006	EXACT	False	False	False
es-S1135-76062013000200010-1	SINTOMA	1514	1539	pérdida de la consciencia	419045004	EXACT	False	False	False
es-S1130-14732006000400005-1	SINTOMA	117	147	pérdida de memoria de fijación	48167000	NARROW	False	False	False
